Material,Material Text,Node,Available Supply,Projected_Shortage_Qty,Need_in_days,daily_shortage_cost,Demand
1878,Example Material-1878,1020,915204,0,0,1000,373571
1878,Example Material-1878,1100,658100,0,0,1000,158661
1878,Example Material-1878,1415,526392,0,0,1000,26969
1878,Example Material-1878,1645,86655,0,0,1000,30870
1879,Example Material-1879,1020,377163,0,0,1000,129860
1879,Example Material-1879,1100,52996,94058,10,1000,147054
1879,Example Material-1879,1415,88190,47974,22,1000,136164
1879,Example Material-1879,1645,630760,0,0,1000,26568
1880,Example Material-1880,1020,558937,0,0,1000,28618
1880,Example Material-1880,1100,452527,0,0,1000,301125
1880,Example Material-1880,1415,894481,0,0,1000,151409
1880,Example Material-1880,1645,139110,175980,10,1000,315090
1881,Example Material-1881,1020,759159,0,0,1000,372084
1881,Example Material-1881,1100,92033,280633,18,1000,372666
1881,Example Material-1881,1415,150160,162109,14,1000,312269
1881,Example Material-1881,1645,157136,89650,22,1000,246786
1882,Example Material-1882,1020,786096,0,0,1000,224020
1882,Example Material-1882,1100,17299,353996,16,1000,371295
1882,Example Material-1882,1415,875750,0,0,1000,222801
1882,Example Material-1882,1645,50285,171707,9,1000,221992
1883,Example Material-1883,1020,506017,0,0,1000,319109
1883,Example Material-1883,1100,936457,0,0,1000,335809
1883,Example Material-1883,1415,914993,0,0,1000,280537
1883,Example Material-1883,1645,4735,147168,19,1000,151903
1884,Example Material-1884,1020,923825,0,0,1000,204492
1884,Example Material-1884,1100,209538,145340,25,1000,354878
1884,Example Material-1884,1415,98173,119376,20,1000,217549
1884,Example Material-1884,1645,451082,0,0,1000,329405
1885,Example Material-1885,1020,276656,0,0,1000,192508
1885,Example Material-1885,1100,168645,0,0,1000,35008
1885,Example Material-1885,1415,485173,0,0,1000,245413
1885,Example Material-1885,1645,21221,295586,24,1000,316807
1886,Example Material-1886,1020,53717,198894,2,1000,252611
1886,Example Material-1886,1100,542117,0,0,1000,69806
1886,Example Material-1886,1415,203207,0,0,1000,170857
1886,Example Material-1886,1645,288425,0,0,1000,270039
1887,Example Material-1887,1020,867560,0,0,1000,305180
1887,Example Material-1887,1100,747302,0,0,1000,110016
1887,Example Material-1887,1415,614448,0,0,1000,348100
1887,Example Material-1887,1645,630643,0,0,1000,1180
1888,Example Material-1888,1020,519412,0,0,1000,40259
1888,Example Material-1888,1100,830008,0,0,1000,364587
1888,Example Material-1888,1415,163493,155861,14,1000,319354
1888,Example Material-1888,1645,663889,0,0,1000,340555
1889,Example Material-1889,1020,139522,0,0,1000,118874
1889,Example Material-1889,1100,438056,0,0,1000,315419
1889,Example Material-1889,1415,976863,0,0,1000,20126
1889,Example Material-1889,1645,413947,0,0,1000,333251
1890,Example Material-1890,1020,997197,0,0,1000,398804
1890,Example Material-1890,1100,772272,0,0,1000,45326
1890,Example Material-1890,1415,318549,0,0,1000,136483
1890,Example Material-1890,1645,304979,0,0,1000,176892
1891,Example Material-1891,1020,808446,0,0,1000,119706
1891,Example Material-1891,1100,520672,0,0,1000,9637
1891,Example Material-1891,1415,560502,0,0,1000,380048
1891,Example Material-1891,1645,762033,0,0,1000,1297
1892,Example Material-1892,1020,628272,0,0,1000,154480
1892,Example Material-1892,1100,161518,0,0,1000,87117
1892,Example Material-1892,1415,733993,0,0,1000,1249
1892,Example Material-1892,1645,727770,0,0,1000,187821
1893,Example Material-1893,1020,22823,342402,4,1000,365225
1893,Example Material-1893,1100,831895,0,0,1000,94971
1893,Example Material-1893,1415,769182,0,0,1000,113441
1893,Example Material-1893,1645,81623,0,0,1000,38112
1894,Example Material-1894,1020,88900,197567,1,1000,286467
1894,Example Material-1894,1100,96404,227877,6,1000,324281
1894,Example Material-1894,1415,68781,168324,19,1000,237105
1894,Example Material-1894,1645,640020,0,0,1000,184040
1895,Example Material-1895,1020,965733,0,0,1000,181866
1895,Example Material-1895,1100,463827,0,0,1000,300124
1895,Example Material-1895,1415,840683,0,0,1000,367451
1895,Example Material-1895,1645,935918,0,0,1000,13854
1896,Example Material-1896,1020,513108,0,0,1000,135650
1896,Example Material-1896,1100,614573,0,0,1000,388595
1896,Example Material-1896,1415,593177,0,0,1000,30352
1896,Example Material-1896,1645,748617,0,0,1000,232237
1897,Example Material-1897,1020,148946,0,0,1000,82443
1897,Example Material-1897,1100,136200,0,0,1000,120504
1897,Example Material-1897,1415,496573,0,0,1000,137285
1897,Example Material-1897,1645,103987,292171,14,1000,396158
1898,Example Material-1898,1020,52526,247749,5,1000,300275
1898,Example Material-1898,1100,941557,0,0,1000,35996
1898,Example Material-1898,1415,326856,0,0,1000,238470
1898,Example Material-1898,1645,675932,0,0,1000,84047
1899,Example Material-1899,1020,728038,0,0,1000,144024
1899,Example Material-1899,1100,428837,0,0,1000,45690
1899,Example Material-1899,1415,314003,0,0,1000,29378
1899,Example Material-1899,1645,283681,0,0,1000,152792
1900,Example Material-1900,1020,280639,0,0,1000,157511
1900,Example Material-1900,1100,446032,0,0,1000,152725
1900,Example Material-1900,1415,258986,0,0,1000,85953
1900,Example Material-1900,1645,943507,0,0,1000,115540
1901,Example Material-1901,1020,975683,0,0,1000,106374
1901,Example Material-1901,1100,357691,0,0,1000,247843
1901,Example Material-1901,1415,372565,0,0,1000,37019
1901,Example Material-1901,1645,140573,142557,20,1000,283130
1902,Example Material-1902,1020,329333,0,0,1000,236961
1902,Example Material-1902,1100,949106,0,0,1000,332677
1902,Example Material-1902,1415,116130,253950,17,1000,370080
1902,Example Material-1902,1645,298654,0,0,1000,21979
1903,Example Material-1903,1020,53709,0,0,1000,51820
1903,Example Material-1903,1100,131540,0,0,1000,22832
1903,Example Material-1903,1415,261551,0,0,1000,35340
1903,Example Material-1903,1645,523827,0,0,1000,158109
1904,Example Material-1904,1020,117399,135009,9,1000,252408
1904,Example Material-1904,1100,463109,0,0,1000,212074
1904,Example Material-1904,1415,899819,0,0,1000,48347
1904,Example Material-1904,1645,749559,0,0,1000,217687
1905,Example Material-1905,1020,964722,0,0,1000,356543
1905,Example Material-1905,1100,629660,0,0,1000,357996
1905,Example Material-1905,1415,665714,0,0,1000,336596
1905,Example Material-1905,1645,128159,110416,19,1000,238575
1906,Example Material-1906,1020,80997,27534,3,1000,108531
1906,Example Material-1906,1100,581672,0,0,1000,190505
1906,Example Material-1906,1415,148447,20270,18,1000,168717
1906,Example Material-1906,1645,926156,0,0,1000,395123
1907,Example Material-1907,1020,831350,0,0,1000,373509
1907,Example Material-1907,1100,245852,0,0,1000,23589
1907,Example Material-1907,1415,811874,0,0,1000,264870
1907,Example Material-1907,1645,710381,0,0,1000,7309
1908,Example Material-1908,1020,483207,0,0,1000,277466
1908,Example Material-1908,1100,497940,0,0,1000,45658
1908,Example Material-1908,1415,636741,0,0,1000,9283
1908,Example Material-1908,1645,388364,0,0,1000,383314
1909,Example Material-1909,1020,804412,0,0,1000,388313
1909,Example Material-1909,1100,780247,0,0,1000,13734
1909,Example Material-1909,1415,251449,127284,9,1000,378733
1909,Example Material-1909,1645,327466,0,0,1000,304940
1910,Example Material-1910,1020,641186,0,0,1000,243159
1910,Example Material-1910,1100,917296,0,0,1000,229840
1910,Example Material-1910,1415,803169,0,0,1000,93844
1910,Example Material-1910,1645,440078,0,0,1000,193300
1911,Example Material-1911,1020,856191,0,0,1000,240075
1911,Example Material-1911,1100,989077,0,0,1000,12554
1911,Example Material-1911,1415,647590,0,0,1000,206321
1911,Example Material-1911,1645,201273,0,0,1000,197550
1912,Example Material-1912,1020,967667,0,0,1000,336836
1912,Example Material-1912,1100,766296,0,0,1000,193440
1912,Example Material-1912,1415,878307,0,0,1000,260377
1912,Example Material-1912,1645,80527,239577,26,1000,320104
1913,Example Material-1913,1020,642350,0,0,1000,162016
1913,Example Material-1913,1100,572189,0,0,1000,347992
1913,Example Material-1913,1415,127551,136236,20,1000,263787
1913,Example Material-1913,1645,390097,0,0,1000,145808
1914,Example Material-1914,1020,217894,0,0,1000,56296
1914,Example Material-1914,1100,613263,0,0,1000,368984
1914,Example Material-1914,1415,691455,0,0,1000,171575
1914,Example Material-1914,1645,854130,0,0,1000,170477
1915,Example Material-1915,1020,157887,144662,28,1000,302549
1915,Example Material-1915,1100,944197,0,0,1000,189811
1915,Example Material-1915,1415,978206,0,0,1000,92764
1915,Example Material-1915,1645,826682,0,0,1000,179112
1916,Example Material-1916,1020,757722,0,0,1000,81654
1916,Example Material-1916,1100,723684,0,0,1000,337274
1916,Example Material-1916,1415,195705,139118,20,1000,334823
1916,Example Material-1916,1645,873969,0,0,1000,316178
1917,Example Material-1917,1020,547630,0,0,1000,10835
1917,Example Material-1917,1100,520568,0,0,1000,198354
1917,Example Material-1917,1415,410676,0,0,1000,187153
1917,Example Material-1917,1645,399499,0,0,1000,266560
1918,Example Material-1918,1020,67734,122847,30,1000,190581
1918,Example Material-1918,1100,756511,0,0,1000,111351
1918,Example Material-1918,1415,545245,0,0,1000,30881
1918,Example Material-1918,1645,110064,56898,18,1000,166962
1919,Example Material-1919,1020,728705,0,0,1000,376718
1919,Example Material-1919,1100,659464,0,0,1000,255156
1919,Example Material-1919,1415,42497,163939,21,1000,206436
1919,Example Material-1919,1645,644678,0,0,1000,186823
1920,Example Material-1920,1020,747163,0,0,1000,75520
1920,Example Material-1920,1100,351502,0,0,1000,283108
1920,Example Material-1920,1415,674436,0,0,1000,83941
1920,Example Material-1920,1645,357362,0,0,1000,219787
1921,Example Material-1921,1020,140416,125086,9,1000,265502
1921,Example Material-1921,1100,693069,0,0,1000,118528
1921,Example Material-1921,1415,314224,0,0,1000,292532
1921,Example Material-1921,1645,193755,53446,26,1000,247201
1922,Example Material-1922,1020,247348,0,0,1000,60333
1922,Example Material-1922,1100,513767,0,0,1000,305469
1922,Example Material-1922,1415,707163,0,0,1000,303549
1922,Example Material-1922,1645,419393,0,0,1000,231905
1923,Example Material-1923,1020,968106,0,0,1000,331549
1923,Example Material-1923,1100,874376,0,0,1000,263146
1923,Example Material-1923,1415,193608,0,0,1000,118105
1923,Example Material-1923,1645,411572,0,0,1000,225695
1924,Example Material-1924,1020,439836,0,0,1000,363596
1924,Example Material-1924,1100,520567,0,0,1000,354479
1924,Example Material-1924,1415,479901,0,0,1000,202337
1924,Example Material-1924,1645,14543,148403,12,1000,162946
1925,Example Material-1925,1020,252446,119550,10,1000,371996
1925,Example Material-1925,1100,799751,0,0,1000,126555
1925,Example Material-1925,1415,987277,0,0,1000,376076
1925,Example Material-1925,1645,578509,0,0,1000,340107
1926,Example Material-1926,1020,235634,121750,29,1000,357384
1926,Example Material-1926,1100,702614,0,0,1000,356080
1926,Example Material-1926,1415,858908,0,0,1000,367003
1926,Example Material-1926,1645,672177,0,0,1000,161766
1927,Example Material-1927,1020,294432,0,0,1000,289499
1927,Example Material-1927,1100,884428,0,0,1000,130206
1927,Example Material-1927,1415,913092,0,0,1000,126343
1927,Example Material-1927,1645,856030,0,0,1000,313856
1928,Example Material-1928,1020,615314,0,0,1000,101240
1928,Example Material-1928,1100,790264,0,0,1000,107615
1928,Example Material-1928,1415,252166,0,0,1000,191305
1928,Example Material-1928,1645,277322,120974,25,1000,398296
1929,Example Material-1929,1020,616609,0,0,1000,265338
1929,Example Material-1929,1100,262178,103962,3,1000,366140
1929,Example Material-1929,1415,218708,130970,19,1000,349678
1929,Example Material-1929,1645,800652,0,0,1000,372840
1930,Example Material-1930,1020,55069,117261,14,1000,172330
1930,Example Material-1930,1100,22163,375151,3,1000,397314
1930,Example Material-1930,1415,114706,0,0,1000,84156
1930,Example Material-1930,1645,190758,174599,6,1000,365357
1931,Example Material-1931,1020,793246,0,0,1000,127472
1931,Example Material-1931,1100,577097,0,0,1000,100272
1931,Example Material-1931,1415,128492,187189,1,1000,315681
1931,Example Material-1931,1645,279596,11657,1,1000,291253
1932,Example Material-1932,1020,695566,0,0,1000,355191
1932,Example Material-1932,1100,248590,0,0,1000,8303
1932,Example Material-1932,1415,642739,0,0,1000,353308
1932,Example Material-1932,1645,369780,0,0,1000,200880
1933,Example Material-1933,1020,444226,0,0,1000,82544
1933,Example Material-1933,1100,432225,0,0,1000,286466
1933,Example Material-1933,1415,975293,0,0,1000,223555
1933,Example Material-1933,1645,282925,0,0,1000,154245
1934,Example Material-1934,1020,556857,0,0,1000,27684
1934,Example Material-1934,1100,467494,0,0,1000,244886
1934,Example Material-1934,1415,872980,0,0,1000,209098
1934,Example Material-1934,1645,391907,0,0,1000,222813
1935,Example Material-1935,1020,355978,0,0,1000,235579
1935,Example Material-1935,1100,687,200926,13,1000,201613
1935,Example Material-1935,1415,638010,0,0,1000,174980
1935,Example Material-1935,1645,813477,0,0,1000,261973
1936,Example Material-1936,1020,146189,75826,15,1000,222015
1936,Example Material-1936,1100,584273,0,0,1000,225384
1936,Example Material-1936,1415,624724,0,0,1000,205744
1936,Example Material-1936,1645,906497,0,0,1000,291408
1937,Example Material-1937,1020,154924,109628,17,1000,264552
1937,Example Material-1937,1100,798755,0,0,1000,305328
1937,Example Material-1937,1415,610713,0,0,1000,262475
1937,Example Material-1937,1645,652841,0,0,1000,349055
1938,Example Material-1938,1020,863340,0,0,1000,264550
1938,Example Material-1938,1100,814990,0,0,1000,172714
1938,Example Material-1938,1415,162928,0,0,1000,89863
1938,Example Material-1938,1645,171184,222547,29,1000,393731
1939,Example Material-1939,1020,43955,35717,1,1000,79672
1939,Example Material-1939,1100,688853,0,0,1000,203978
1939,Example Material-1939,1415,375107,0,0,1000,57847
1939,Example Material-1939,1645,601025,0,0,1000,72995
1940,Example Material-1940,1020,190513,105617,21,1000,296130
1940,Example Material-1940,1100,567152,0,0,1000,39697
1940,Example Material-1940,1415,21822,0,0,1000,13786
1940,Example Material-1940,1645,326749,0,0,1000,183363
1941,Example Material-1941,1020,998003,0,0,1000,144540
1941,Example Material-1941,1100,302249,0,0,1000,167147
1941,Example Material-1941,1415,574678,0,0,1000,187189
1941,Example Material-1941,1645,647660,0,0,1000,345221
1942,Example Material-1942,1020,717964,0,0,1000,387197
1942,Example Material-1942,1100,706445,0,0,1000,353472
1942,Example Material-1942,1415,466536,0,0,1000,64894
1942,Example Material-1942,1645,114016,0,0,1000,51462
1943,Example Material-1943,1020,927932,0,0,1000,333706
1943,Example Material-1943,1100,926262,0,0,1000,73123
1943,Example Material-1943,1415,733368,0,0,1000,98372
1943,Example Material-1943,1645,893202,0,0,1000,191000
1944,Example Material-1944,1020,969062,0,0,1000,46993
1944,Example Material-1944,1100,956890,0,0,1000,365333
1944,Example Material-1944,1415,129640,66221,22,1000,195861
1944,Example Material-1944,1645,175211,0,0,1000,63193
1945,Example Material-1945,1020,14673,213196,27,1000,227869
1945,Example Material-1945,1100,721878,0,0,1000,165465
1945,Example Material-1945,1415,521047,0,0,1000,86303
1945,Example Material-1945,1645,780439,0,0,1000,228989
1946,Example Material-1946,1020,101777,76952,25,1000,178729
1946,Example Material-1946,1100,555322,0,0,1000,196110
1946,Example Material-1946,1415,580445,0,0,1000,168073
1946,Example Material-1946,1645,536860,0,0,1000,58619
1947,Example Material-1947,1020,335313,0,0,1000,328935
1947,Example Material-1947,1100,178816,0,0,1000,1079
1947,Example Material-1947,1415,642415,0,0,1000,200960
1947,Example Material-1947,1645,633935,0,0,1000,190961
1948,Example Material-1948,1020,429715,0,0,1000,152914
